mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
I30x_HG002_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG002_grapev1_0	2518602953.0	2518444794.0	430.0	157729.0	54.0	0.9984680732539517	0.9972812170031424	0.9999999785581963	0.00034224219339219053	0.9996577578066078	0.9996577578066078	HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	2518602953.0	2518602950.0	3.0	0.0	0.0		0.0	1.0				HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG002_grapev1_0	2518602953.0	2518431227.0	272.0	171454.0	72.0	0.9989978208429959	0.9984160814320487	0.9999999714107747	0.0004197614355841097	0.9995802385644159	0.9995802385644159	HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2518602953.0	2518602953.0	0.0	0.0	0.0			1.0				HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG002_grapev1_0	2518602953.0	2518588670.0	6.0	14277.0	2.0	0.999719907569498	0.9995799201848351	0.9999999992059044	0.00014006583094054205	0.9998599341690595	0.9998599341690595	HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2518602953.0	2518602599.0	0.0	354.0	1.0	0.998589562764457	1.0	0.9999999996029544	0.0028169014084507044	0.9971830985915493	0.9971830985915493	HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-All	All	I30x_HG002_grapev1_0	2518602953.0	2514990840.0	4486.0	3607627.0	1134.0	0.9992217008633582	0.998758067646278	0.9999995491039289	0.0003142352735467935	0.9996857647264532	0.9996857647264532	HG002	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG002_grapev1_0	377862616.0	377586706.0	2310.0	273600.0	29465.0	0.9451185284338702	0.9916277046863108	0.9999219710323264	0.09722336792437265	0.9027766320756273	0.9027766320756273	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG002_grapev1_0	377862616.0	377736692.0	1134.0	124790.0	18044.0	0.9286421241414209	0.9909945681522188	0.9999522335571724	0.12632846521136423	0.8736715347886358	0.8736715347886358	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG002_grapev1_0	377862616.0	377832442.0	481.0	29693.0	15788.0	0.7849580331769216	0.9840591237489229	0.9999582160276362	0.3471339680306062	0.6528660319693937	0.6528660319693939	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	377862616.0	377862597.0	19.0	0.0	69.0		0.0	0.9999998173939735	1.0	0.0	0.0	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG002_grapev1_0	377862616.0	377830537.0	351.0	31728.0	15331.0	0.8018398241047284	0.9890582624146638	0.9999594252543209	0.3257825283155188	0.6742174716844812	0.6742174716844812	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	377862616.0	377862609.0	7.0	0.0	51.0		0.0	0.9999998650303261	1.0	0.0	0.0	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG002_grapev1_0	377862616.0	377858351.0	41.0	4224.0	4136.0	0.6691485148514852	0.9903868698710434	0.9999890542190816	0.49473684210526314	0.5052631578947369	0.5052631578947369	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	377862616.0	377862470.0	10.0	136.0	176.0	0.593886462882096	0.9315068493150684	0.9999995342222846	0.5641025641025641	0.4358974358974359	0.4358974358974359	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-All	All	I30x_HG002_grapev1_0	377862616.0	377394092.0	4353.0	464171.0	83060.0	0.9139428307022855	0.9907091205573247	0.9997799601921337	0.15178233689246406	0.848217663107536	0.848217663107536	HG002	clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG002_grapev1_0	2799325643.0	2797057384.0	3138.0	2265121.0	138987.0	0.9695817986900429	0.9986165601018225	0.9999503120333485	0.05781229462237138	0.9421877053776286	0.9421877053776286	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG002_grapev1_0	2799325643.0	2798259866.0	1762.0	1064015.0	76781.0	0.9644049845620335	0.9983467460829047	0.9999725619145636	0.06730475913309654	0.9326952408669035	0.9326952408669035	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG002_grapev1_0	2799325643.0	2799158860.0	721.0	166062.0	22261.0	0.9352812962889954	0.9956770174418256	0.999992047317041	0.1182064856655852	0.8817935143344148	0.8817935143344148	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	2799325643.0	2799325606.0	37.0	0.0	93.0		0.0	0.9999999667777136	1.0	0.0	0.0	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG002_grapev1_0	2799325643.0	2799143766.0	752.0	181125.0	26370.0	0.9303442466330398	0.9958653375632983	0.9999905793507651	0.12708739969637822	0.8729126003036218	0.8729126003036217	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2799325643.0	2799325612.0	31.0	0.0	113.0		0.0	0.9999999596331363	1.0	0.0	0.0	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG002_grapev1_0	2799325643.0	2799307944.0	32.0	17667.0	1818.0	0.9502474182444063	0.9981919882479237	0.9999993505541885	0.09330254041570439	0.9066974595842956	0.9066974595842956	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2799325643.0	2799324757.0	10.0	876.0	331.0	0.8370759675107501	0.9887133182844243	0.999999881757213	0.2742336371168186	0.7257663628831814	0.7257663628831814	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-All	All	I30x_HG002_grapev1_0	2799325643.0	2795624294.0	6483.0	3694866.0	266754.0	0.9643431938717226	0.9982484764338624	0.9999045907027776	0.06733457524951914	0.9326654247504809	0.9326654247504809	HG002	ultima	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG002_grapev1_0	339556068.0	339287202.0	1788.0	267078.0	419.0	0.9958852493553807	0.9933498471357479	0.9999987650595716	0.0015663727069836297	0.9984336272930163	0.9984336272930163	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG002_grapev1_0	339556068.0	339433816.0	854.0	121398.0	197.0	0.9956899203188886	0.9930144292117921	0.9999994196220989	0.0016201324067601464	0.9983798675932398	0.9983798675932398	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG002_grapev1_0	339556068.0	339528629.0	219.0	27220.0	28.0	0.9954833872766836	0.9920186595721419	0.9999999175327342	0.0010275983558426305	0.9989724016441573	0.9989724016441573	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	339556068.0	339556066.0	2.0	0.0	0.0		0.0	1.0				HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG002_grapev1_0	339556068.0	339526762.0	161.0	29145.0	31.0	0.9967169385451934	0.9945062444550604	0.9999999086964545	0.0010625171373731834	0.9989374828626268	0.9989374828626268	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	339556068.0	339556068.0	0.0	0.0	0.0			1.0				HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG002_grapev1_0	339556068.0	339552741.0	8.0	3319.0	1.0	0.9986460057168648	0.997595431319507	0.9999999970549495	0.00030120481927710846	0.9996987951807229	0.9996987951807229	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	339556068.0	339556032.0	0.0	36.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG002_grapev1_0-sent-deep19b-All	All	I30x_HG002_grapev1_0	339556068.0	339104840.0	3032.0	448196.0	676.0	0.9958804577269191	0.993280558830569	0.9999980065201889	0.0015059972553422801	0.9984940027446577	0.9984940027446577	HG002	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	2505355380.0	2503152140.0	2849.0	2200391.0	1064.0	0.9991116297496194	0.99870690437719	0.9999995749361252	0.0004833167155358615	0.9995166832844642	0.9995166832844642	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	2505355380.0	2504320670.0	1584.0	1033126.0	630.0	0.9989296415797988	0.9984691362797306	0.9999997484348354	0.0006094281435851401	0.9993905718564149	0.9993905718564149	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	2505355380.0	2505201625.0	412.0	153343.0	69.0	0.9984340765772365	0.997320412344314	0.9999999724573074	0.0004497692488201705	0.9995502307511799	0.9995502307511799	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	2505355380.0	2505190024.0	220.0	165136.0	73.0	0.9991136387699847	0.9986695372408622	0.9999999708604947	0.00044186454733095653	0.999558135452669	0.999558135452669	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG003_grapev1_0	2505355380.0	2505341465.0	9.0	13906.0	7.0	0.9994250395285326	0.9993532159540065	0.9999999972059697	0.0005031265722705384	0.9994968734277294	0.9994968734277294	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355017.0	1.0	362.0	0.0	0.9986206896551724	0.9972451790633609	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-All	All	I30x_HG003_grapev1_0	2505355380.0	2501784041.0	5075.0	3566264.0	1843.0	0.9990310172525991	0.9985789643604261	0.9999992633262456	0.0005165203846185106	0.9994834796153815	0.9994834796153815	HG003	giabHC_x_ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	337668665.0	337403097.0	1788.0	263780.0	486.0	0.9957080897035675	0.9932672611157971	0.9999985595885033	0.0018390561025633263	0.9981609438974367	0.9981609438974367	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	337668665.0	337548375.0	891.0	119399.0	233.0	0.9953151440884953	0.9925929004904813	0.999999309729045	0.0019476394275779055	0.9980523605724221	0.9980523605724221	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	337668665.0	337642376.0	226.0	26063.0	32.0	0.995074832009774	0.9914032485069801	0.9999999052251753	0.0012262885610270166	0.998773711438973	0.998773711438973	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	337668665.0	337640731.0	128.0	27806.0	33.0	0.9971132985494774	0.995417770458939	0.9999999022629862	0.0011853874061568304	0.9988146125938432	0.9988146125938432	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG003_grapev1_0	337668665.0	337665483.0	6.0	3176.0	2.0	0.99874213836478	0.9981143934632307	0.9999999940769783	0.0006293266205160479	0.9993706733794839	0.9993706733794839	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	337668665.0	337668620.0	1.0	44.0	0.0	0.9887640449438202	0.9777777777777777	1.0	0.0	1.0	1.0	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-All	All	I30x_HG003_grapev1_0	337668665.0	337225357.0	3040.0	440268.0	786.0	0.9956737173239014	0.9931424652837305	0.9999976692198504	0.001782094709491355	0.9982179052905087	0.9982179052905087	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	2799325643.0	2797071161.0	3641.0	2250841.0	146351.0	0.9677552640189316	0.9983849948680007	0.9999476797927326	0.061051013018565053	0.9389489869814349	0.9389489869814349	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	2799325643.0	2798266467.0	2023.0	1057153.0	81650.0	0.9619318473925365	0.9980900246984449	0.999970822071956	0.07169809001205651	0.9283019099879435	0.9283019099879435	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	2799325643.0	2799161540.0	786.0	163317.0	25355.0	0.9258989440861739	0.9952103252225736	0.9999909420124661	0.13438666044776118	0.8656133395522388	0.8656133395522388	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2799325643.0	2799325547.0	83.0	13.0	100.0	0.1244019138755981	0.13541666666666666	0.9999999642771108	0.8849557522123894	0.11504424778761058	0.11504424778761062	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	2799325643.0	2799148389.0	687.0	176567.0	32428.0	0.914265150201036	0.9961242059417559	0.9999884151821122	0.15516160673700327	0.8448383932629967	0.8448383932629967	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2799325643.0	2799325554.0	68.0	21.0	120.0	0.18260869565217389	0.23595505617977527	0.9999999571325333	0.851063829787234	0.14893617021276595	0.14893617021276595	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG003_grapev1_0	2799325643.0	2799308156.0	34.0	17453.0	2684.0	0.9277588773123537	0.9980556985188997	0.9999990411925815	0.13328698415851417	0.8667130158414859	0.8667130158414859	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2799325643.0	2799324722.0	17.0	904.0	422.0	0.8046283934134402	0.9815418023887079	0.9999998492493803	0.31825037707390647	0.6817496229260935	0.6817496229260935	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-All	All	I30x_HG003_grapev1_0	2799325643.0	2795652035.0	7339.0	3666269.0	289110.0	0.9611417610227936	0.9980022364933874	0.9998965965358331	0.07309286922947207	0.9269071307705279	0.9269071307705279	HG003	ultima	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	332544085.0	332287237.0	445.0	256403.0	153.0	0.9988352252806756	0.9982674577960505	0.9999995395552025	0.0005963610283914623	0.9994036389716086	0.9994036389716086	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	332544085.0	332429441.0	257.0	114387.0	77.0	0.9985421722506417	0.9977582777990999	0.999999768371953	0.0006727005870841487	0.9993272994129159	0.9993272994129159	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	332544085.0	332526584.0	72.0	17429.0	10.0	0.9976531196336578	0.9958859493743215	0.9999999699272173	0.0005734273754229027	0.9994265726245771	0.9994265726245771	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	332544085.0	332525164.0	45.0	18876.0	7.0	0.998624484181568	0.9976216901855082	0.9999999789489621	0.0003707038076576815	0.9996292961923423	0.9996292961923423	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG003_grapev1_0	332544085.0	332542791.0	1.0	1293.0	0.0	0.9996134518747584	0.999227202472952	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	332544085.0	332544054.0	0.0	31.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-All	All	I30x_HG003_grapev1_0	332544085.0	332134846.0	820.0	408419.0	247.0	0.9986954475152983	0.9979962809018691	0.999999256326702	0.0006044055536795329	0.9993955944463204	0.9993955944463204	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	2528531102.0	2526276168.0	11511.0	2243423.0	2589.0	0.9968673252245195	0.9948951942717614	0.9999989751724774	0.0011527097807135492	0.9988472902192864	0.9988472902192864	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	2528531102.0	2527459005.0	6052.0	1066045.0	1423.0	0.9965062991776366	0.994354988401236	0.9999994369842613	0.001333061037895281	0.9986669389621047	0.9986669389621047	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	2528531102.0	2528302277.0	1349.0	227476.0	195.0	0.9966177140654026	0.9941046651371135	0.9999999228731522	0.0008564990710279306	0.9991435009289721	0.9991435009289721	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2528531102.0	2528531101.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.9999999996045135	0.5	0.5	0.5	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	2528531102.0	2528288247.0	796.0	242059.0	186.0	0.9979756751185322	0.9967223240205061	0.9999999264324444	0.0007678177052157939	0.9992321822947842	0.9992321822947842	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2528531102.0	2528531102.0	0.0	0.0	0.0			1.0				HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG003_grapev1_0	2528531102.0	2528498936.0	84.0	32082.0	43.0	0.9980246068656577	0.9973885469128894	0.9999999829938631	0.0013385214007782102	0.9986614785992218	0.9986614785992218	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2528531102.0	2528530647.0	6.0	449.0	1.0	0.9922651933701657	0.9868131868131869	0.9999999996045134	0.0022222222222222222	0.9977777777777778	0.9977777777777778	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-All	All	I30x_HG003_grapev1_0	2528531102.0	2524699769.0	19798.0	3811535.0	4438.0	0.9968307793620393	0.99483260786781	0.9999982421703154	0.0011630061323809158	0.998836993867619	0.998836993867619	HG003	giabHC	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	377862616.0	377589335.0	2310.0	270971.0	30931.0	0.9422079581628804	0.9915471620785931	0.9999180896715961	0.1024537763910143	0.8975462236089857	0.8975462236089857	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	377862616.0	377738226.0	1158.0	123232.0	18846.0	0.9249290721587583	0.9906905699815097	0.9999501107950138	0.13264544827489125	0.8673545517251088	0.8673545517251088	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	377862616.0	377833510.0	457.0	28649.0	16648.0	0.7701033560474713	0.9842987700130558	0.999955940206329	0.3675298584895247	0.6324701415104753	0.6324701415104753	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	377862616.0	377862586.0	24.0	6.0	64.0	0.12000000000000001	0.2	0.9999998306262871	0.9142857142857143	0.08571428571428574	0.08571428571428572	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	377862616.0	377831841.0	309.0	30466.0	16358.0	0.7852163043338187	0.9899593826157596	0.9999567074818848	0.3493507602938664	0.6506492397061336	0.6506492397061336	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	377862616.0	377862598.0	16.0	2.0	54.0	0.05405405405405406	0.1111111111111111	0.9999998570909305	0.9642857142857143	0.0357142857142857	0.03571428571428571	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_50	Indel_50	I30x_HG003_grapev1_0	377862616.0	377858509.0	32.0	4075.0	4360.0	0.6498166161696699	0.9922084246408571	0.9999884614224955	0.5168938944872555	0.48310610551274447	0.4831061055127445	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	377862616.0	377862452.0	11.0	153.0	178.0	0.6181818181818183	0.9329268292682927	0.9999995289293361	0.5377643504531722	0.46223564954682783	0.4622356495468278	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-All	All	I30x_HG003_grapev1_0	377862616.0	377400745.0	4317.0	457554.0	87439.0	0.9088695196173465	0.9906532343446547	0.9997683662596443	0.1604405928149536	0.8395594071850464	0.8395594071850464	HG003	clinvar_genes	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPts	SNPts	I30x_HG003_grapev1_0	3088286401.0	3085963265.0	14856.0	2308280.0	303616.0	0.9354670851171786	0.9936051957354197	0.9999016235433594	0.11624352577591145	0.8837564742240885	0.8837564742240885	HG003	hg38	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-SNPtv	SNPtv	I30x_HG003_grapev1_0	3088286401.0	3087178914.0	7913.0	1099574.0	223483.0	0.9047966216616526	0.9928549951376404	0.9999276145538343	0.16891411329972933	0.8310858867002706	0.8310858867002706	HG003	hg38	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_50	INS_50	I30x_HG003_grapev1_0	3088286401.0	3088030605.0	3517.0	252279.0	153565.0	0.7625869052657035	0.9862507623262287	0.9999502733672778	0.37838430529957323	0.6216156947004268	0.6216156947004268	HG003	hg38	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	3088286401.0	3088286164.0	196.0	41.0	538.0	0.10049019607843136	0.1729957805907173	0.9999998257933761	0.9291882556131261	0.07081174438687388	0.07081174438687392	HG003	hg38	-1	-2	sent	deep19b
I30x_HG003_grapev1_0-sent-deep19b-DEL_50	DEL_50	I30x_HG003_grapev1_0	3088286401.0	3088016663.0	2226.0	267512.0	155430.0	0.7723970664664781	0.9917475476202834	0.9999496692556894	0.36749719819738874	0.6325028018026113	0.6325028018026112	HG003	hg38	-1	-2	sent	deep19b
