mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
I30x_HG002_grapev1_0-sent-sentd-DEL_50	DEL_50	I30x_HG002_grapev1_0	2542242843.0	2541989563.0	871.0	252409.0	289.0	0.9977074102036058	0.9965611181301327	0.9999998863095383	0.0011436576466770613	0.998856342353323	0.998856342353323	HG002	giabHC	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2542242843.0	2542242839.0	0.0	4.0	2.0	0.8	1.0	0.9999999992132931	0.3333333333333333	0.6666666666666667	0.6666666666666666	HG002	giabHC	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_50	Indel_50	I30x_HG002_grapev1_0	2542242843.0	2542208669.0	94.0	34080.0	1.0	0.9986081605743169	0.9972493708667408	0.9999999996066412	2.9341862034564715e-05	0.9999706581379655	0.9999706581379655	HG002	giabHC	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2542242843.0	2542242350.0	1.0	492.0	0.0	0.9989847715736041	0.9979716024340771	1.0	0.0	1.0	1.0	HG002	giabHC	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-All	All	I30x_HG002_grapev1_0	2542242843.0	2538353601.0	17080.0	3872162.0	6213.0	0.9970012682139193	0.9956083987573928	0.9999975523564604	0.0016019595835884875	0.9983980404164116	0.9983980404164116	HG002	giabHC	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-SNPts	SNPts	I30x_HG002_grapev1_0	2799325643.0	2797057765.0	3136.0	2264742.0	142256.0	0.9688992820344327	0.9986172095677104	0.9999491434295252	0.059101004653929916	0.9408989953460701	0.9408989953460701	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-SNPtv	SNPtv	I30x_HG002_grapev1_0	2799325643.0	2798260414.0	1723.0	1063506.0	77061.0	0.9642831884725513	0.9983825074232865	0.9999724618632712	0.06756376433826333	0.9324362356617366	0.9324362356617366	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-INS_50	INS_50	I30x_HG002_grapev1_0	2799325643.0	2799158857.0	357.0	166429.0	23751.0	0.932464156250175	0.9978595325746765	0.9999915150230171	0.12488694920601535	0.8751130507939846	0.8751130507939846	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	2799325643.0	2799325607.0	34.0	2.0	299.0	0.011869436201780416	0.05555555555555555	0.9999998931885711	0.9933554817275747	0.006644518272425293	0.006644518272425249	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_50	DEL_50	I30x_HG002_grapev1_0	2799325643.0	2799143684.0	468.0	181491.0	29188.0	0.9244698679190502	0.9974279920201804	0.999989572634012	0.13854252203589346	0.8614574779641065	0.8614574779641065	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2799325643.0	2799325613.0	29.0	1.0	563.0	0.003367003367003367	0.03333333333333333	0.9999997988801717	0.99822695035461	0.0017730496453900457	0.0017730496453900709	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_50	Indel_50	I30x_HG002_grapev1_0	2799325643.0	2799307848.0	17.0	17778.0	1824.0	0.9507714522555285	0.9990446754706378	0.9999993484107821	0.09305172941536578	0.9069482705846342	0.9069482705846342	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2799325643.0	2799324757.0	6.0	880.0	370.0	0.8239700374531834	0.9932279909706546	0.9999998678252853	0.296	0.704	0.704	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-All	All	I30x_HG002_grapev1_0	2799325643.0	2795625044.0	5770.0	3694829.0	275312.0	0.9633565992329293	0.9984407929635175	0.9999015301101811	0.06934564792535076	0.9306543520746492	0.9306543520746492	HG002	ultima	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-SNPts	SNPts	I30x_HG002_grapev1_0	339556068.0	339287256.0	1580.0	267232.0	660.0	0.9958263772954926	0.994122286207461	0.9999980547494653	0.0024636793931883	0.9975363206068117	0.9975363206068117	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-SNPtv	SNPtv	I30x_HG002_grapev1_0	339556068.0	339433911.0	766.0	121391.0	278.0	0.9957182581020892	0.993729381042429	0.9999991809899856	0.002284887687085453	0.9977151123129145	0.9977151123129145	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-INS_50	INS_50	I30x_HG002_grapev1_0	339556068.0	339528620.0	136.0	27312.0	58.0	0.9964610164544493	0.9950451763334305	0.99999982917496	0.0021191085129704055	0.9978808914870296	0.9978808914870296	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	339556068.0	339556066.0	2.0	0.0	0.0		0.0	1.0				HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_50	DEL_50	I30x_HG002_grapev1_0	339556068.0	339526731.0	135.0	29202.0	57.0	0.9967233258242882	0.9953983024849167	0.9999998321192848	0.0019481185276325234	0.9980518814723675	0.9980518814723675	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	339556068.0	339556068.0	0.0	0.0	0.0			1.0				HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_50	Indel_50	I30x_HG002_grapev1_0	339556068.0	339552719.0	5.0	3344.0	0.0	0.9992529508441657	0.998507017020006	1.0	0.0	1.0	1.0	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	339556068.0	339556031.0	0.0	37.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-All	All	I30x_HG002_grapev1_0	339556068.0	339104926.0	2624.0	448518.0	1053.0	0.9959176785502153	0.9941836494939509	0.9999968947760723	0.002342232928725385	0.9976577670712746	0.9976577670712746	HG002	giabHC_x_clinvar_genes	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-SNPts	SNPts	I30x_HG002_grapev1_0	3088286401.0	3085944967.0	13289.0	2328145.0	316438.0	0.9338696598908507	0.994324418283838	0.9998974688276607	0.1196551592443875	0.8803448407556125	0.8803448407556125	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-SNPtv	SNPtv	I30x_HG002_grapev1_0	3088286401.0	3087169987.0	6975.0	1109439.0	235146.0	0.9016167824529795	0.9937523176885994	0.999923837012031	0.17488370017514698	0.825116299824853	0.825116299824853	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-INS_50	INS_50	I30x_HG002_grapev1_0	3088286401.0	3088022355.0	1975.0	262071.0	159809.0	0.7641378224473193	0.9925202426849867	0.9999482514335252	0.3788020290129895	0.6211979709870106	0.6211979709870106	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	3088286401.0	3088286281.0	109.0	11.0	1703.0	0.011995637949836421	0.09166666666666666	0.9999994485617894	0.9935822637106184	0.0064177362893815815	0.006417736289381563	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_50	DEL_50	I30x_HG002_grapev1_0	3088286401.0	3088007405.0	1706.0	277290.0	162863.0	0.7711614700152541	0.9938852169923583	0.9999472622990747	0.3700145176790798	0.6299854823209202	0.6299854823209202	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	3088286401.0	3088286349.0	41.0	11.0	1763.0	0.012048192771084336	0.21153846153846154	0.999999429133573	0.9937993235625705	0.006200676437429498	0.0062006764374295375	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_50	Indel_50	I30x_HG002_grapev1_0	3088286401.0	3088242348.0	252.0	43801.0	39560.0	0.6875382611016058	0.9942796177331851	0.9999871902885881	0.474562445268171	0.5254375547318291	0.5254375547318291	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	3088286401.0	3088284806.0	31.0	1564.0	2131.0	0.591304347826087	0.980564263322884	0.9999993099734437	0.5767253044654939	0.42327469553450614	0.4232746955345061	HG002	hg38	-1	-2	sent	sentd
I30x_HG002_grapev1_0-sent-sentd-All	All	I30x_HG002_grapev1_0	3088286401.0	3084239691.0	24378.0	4022332.0	919413.0	0.8949996412064142	0.993975847046119	0.999701988465098	0.18605027171576033	0.8139497282842396	0.8139497282842397	HG002	hg38	-1	-2	sent	sentd
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	3088286401.0	3085963265.0	14856.0	2308280.0	303616.0	0.9354670851171786	0.9936051957354197	0.9999016235433594	0.11624352577591145	0.8837564742240885	0.8837564742240885	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	3088286401.0	3087178914.0	7913.0	1099574.0	223483.0	0.9047966216616526	0.9928549951376404	0.9999276145538343	0.16891411329972933	0.8310858867002706	0.8310858867002706	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	3088286401.0	3088030605.0	3517.0	252279.0	153565.0	0.7625869052657035	0.9862507623262287	0.9999502733672778	0.37838430529957323	0.6216156947004268	0.6216156947004268	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	3088286401.0	3088286164.0	196.0	41.0	538.0	0.10049019607843136	0.1729957805907173	0.9999998257933761	0.9291882556131261	0.07081174438687388	0.07081174438687392	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	3088286401.0	3088016663.0	2226.0	267512.0	155430.0	0.7723970664664781	0.9917475476202834	0.9999496692556894	0.36749719819738874	0.6325028018026113	0.6325028018026112	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	3088286401.0	3088286263.0	109.0	29.0	464.0	0.0919175911251981	0.21014492753623187	0.9999998497548832	0.9411764705882353	0.05882352941176472	0.058823529411764705	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	3088286401.0	3088244695.0	327.0	41379.0	41380.0	0.6649098140039368	0.9921594015249604	0.9999866009822292	0.5000060416389758	0.4999939583610242	0.49999395836102417	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	3088286401.0	3088284887.0	85.0	1429.0	1639.0	0.6237450894805762	0.9438573315719947	0.9999994692849947	0.5342242503259452	0.4657757496740548	0.4657757496740548	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-All	All	I30x_HG003_grapev1_0	3088286401.0	3084286649.0	29229.0	3970523.0	880115.0	0.8972537933356609	0.9926922969224092	0.9997147269281292	0.1814431421186244	0.8185568578813756	0.8185568578813756	HG003	hg38	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	2528531102.0	2526276168.0	11511.0	2243423.0	2589.0	0.9968673252245195	0.9948951942717614	0.9999989751724774	0.0011527097807135492	0.9988472902192864	0.9988472902192864	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	2528531102.0	2527459005.0	6052.0	1066045.0	1423.0	0.9965062991776366	0.994354988401236	0.9999994369842613	0.001333061037895281	0.9986669389621047	0.9986669389621047	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	2528531102.0	2528302277.0	1349.0	227476.0	195.0	0.9966177140654026	0.9941046651371135	0.9999999228731522	0.0008564990710279306	0.9991435009289721	0.9991435009289721	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2528531102.0	2528531101.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.9999999996045135	0.5	0.5	0.5	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	2528531102.0	2528288247.0	796.0	242059.0	186.0	0.9979756751185322	0.9967223240205061	0.9999999264324444	0.0007678177052157939	0.9992321822947842	0.9992321822947842	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2528531102.0	2528531102.0	0.0	0.0	0.0			1.0				HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	2528531102.0	2528498936.0	84.0	32082.0	43.0	0.9980246068656577	0.9973885469128894	0.9999999829938631	0.0013385214007782102	0.9986614785992218	0.9986614785992218	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2528531102.0	2528530647.0	6.0	449.0	1.0	0.9922651933701657	0.9868131868131869	0.9999999996045134	0.0022222222222222222	0.9977777777777778	0.9977777777777778	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-All	All	I30x_HG003_grapev1_0	2528531102.0	2524699769.0	19798.0	3811535.0	4438.0	0.9968307793620393	0.99483260786781	0.9999982421703154	0.0011630061323809158	0.998836993867619	0.998836993867619	HG003	giabHC	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	2799325643.0	2797071161.0	3641.0	2250841.0	146351.0	0.9677552640189316	0.9983849948680007	0.9999476797927326	0.061051013018565053	0.9389489869814349	0.9389489869814349	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	2799325643.0	2798266467.0	2023.0	1057153.0	81650.0	0.9619318473925365	0.9980900246984449	0.999970822071956	0.07169809001205651	0.9283019099879435	0.9283019099879435	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	2799325643.0	2799161540.0	786.0	163317.0	25355.0	0.9258989440861739	0.9952103252225736	0.9999909420124661	0.13438666044776118	0.8656133395522388	0.8656133395522388	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2799325643.0	2799325547.0	83.0	13.0	100.0	0.1244019138755981	0.13541666666666666	0.9999999642771108	0.8849557522123894	0.11504424778761058	0.11504424778761062	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	2799325643.0	2799148389.0	687.0	176567.0	32428.0	0.914265150201036	0.9961242059417559	0.9999884151821122	0.15516160673700327	0.8448383932629967	0.8448383932629967	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2799325643.0	2799325554.0	68.0	21.0	120.0	0.18260869565217389	0.23595505617977527	0.9999999571325333	0.851063829787234	0.14893617021276595	0.14893617021276595	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	2799325643.0	2799308156.0	34.0	17453.0	2684.0	0.9277588773123537	0.9980556985188997	0.9999990411925815	0.13328698415851417	0.8667130158414859	0.8667130158414859	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2799325643.0	2799324722.0	17.0	904.0	422.0	0.8046283934134402	0.9815418023887079	0.9999998492493803	0.31825037707390647	0.6817496229260935	0.6817496229260935	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-All	All	I30x_HG003_grapev1_0	2799325643.0	2795652035.0	7339.0	3666269.0	289110.0	0.9611417610227936	0.9980022364933874	0.9998965965358331	0.07309286922947207	0.9269071307705279	0.9269071307705279	HG003	ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	2505355380.0	2503152140.0	2849.0	2200391.0	1064.0	0.9991116297496194	0.99870690437719	0.9999995749361252	0.0004833167155358615	0.9995166832844642	0.9995166832844642	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	2505355380.0	2504320670.0	1584.0	1033126.0	630.0	0.9989296415797988	0.9984691362797306	0.9999997484348354	0.0006094281435851401	0.9993905718564149	0.9993905718564149	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	2505355380.0	2505201625.0	412.0	153343.0	69.0	0.9984340765772365	0.997320412344314	0.9999999724573074	0.0004497692488201705	0.9995502307511799	0.9995502307511799	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	2505355380.0	2505190024.0	220.0	165136.0	73.0	0.9991136387699847	0.9986695372408622	0.9999999708604947	0.00044186454733095653	0.999558135452669	0.999558135452669	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	2505355380.0	2505341465.0	9.0	13906.0	7.0	0.9994250395285326	0.9993532159540065	0.9999999972059697	0.0005031265722705384	0.9994968734277294	0.9994968734277294	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355017.0	1.0	362.0	0.0	0.9986206896551724	0.9972451790633609	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-All	All	I30x_HG003_grapev1_0	2505355380.0	2501784041.0	5075.0	3566264.0	1843.0	0.9990310172525991	0.9985789643604261	0.9999992633262456	0.0005165203846185106	0.9994834796153815	0.9994834796153815	HG003	giabHC_x_ultima	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	332544085.0	332287237.0	445.0	256403.0	153.0	0.9988352252806756	0.9982674577960505	0.9999995395552025	0.0005963610283914623	0.9994036389716086	0.9994036389716086	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	332544085.0	332429441.0	257.0	114387.0	77.0	0.9985421722506417	0.9977582777990999	0.999999768371953	0.0006727005870841487	0.9993272994129159	0.9993272994129159	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	332544085.0	332526584.0	72.0	17429.0	10.0	0.9976531196336578	0.9958859493743215	0.9999999699272173	0.0005734273754229027	0.9994265726245771	0.9994265726245771	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	332544085.0	332525164.0	45.0	18876.0	7.0	0.998624484181568	0.9976216901855082	0.9999999789489621	0.0003707038076576815	0.9996292961923423	0.9996292961923423	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	332544085.0	332542791.0	1.0	1293.0	0.0	0.9996134518747584	0.999227202472952	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	332544085.0	332544054.0	0.0	31.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-All	All	I30x_HG003_grapev1_0	332544085.0	332134846.0	820.0	408419.0	247.0	0.9986954475152983	0.9979962809018691	0.999999256326702	0.0006044055536795329	0.9993955944463204	0.9993955944463204	HG003	giabHC_x_ultima_x_clinvar	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	337668665.0	337403097.0	1788.0	263780.0	486.0	0.9957080897035675	0.9932672611157971	0.9999985595885033	0.0018390561025633263	0.9981609438974367	0.9981609438974367	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	337668665.0	337548375.0	891.0	119399.0	233.0	0.9953151440884953	0.9925929004904813	0.999999309729045	0.0019476394275779055	0.9980523605724221	0.9980523605724221	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	337668665.0	337642376.0	226.0	26063.0	32.0	0.995074832009774	0.9914032485069801	0.9999999052251753	0.0012262885610270166	0.998773711438973	0.998773711438973	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	337668665.0	337640731.0	128.0	27806.0	33.0	0.9971132985494774	0.995417770458939	0.9999999022629862	0.0011853874061568304	0.9988146125938432	0.9988146125938432	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	337668665.0	337665483.0	6.0	3176.0	2.0	0.99874213836478	0.9981143934632307	0.9999999940769783	0.0006293266205160479	0.9993706733794839	0.9993706733794839	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	337668665.0	337668620.0	1.0	44.0	0.0	0.9887640449438202	0.9777777777777777	1.0	0.0	1.0	1.0	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-All	All	I30x_HG003_grapev1_0	337668665.0	337225357.0	3040.0	440268.0	786.0	0.9956737173239014	0.9931424652837305	0.9999976692198504	0.001782094709491355	0.9982179052905087	0.9982179052905087	HG003	giabHC_x_clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPts	SNPts	I30x_HG003_grapev1_0	377862616.0	377589335.0	2310.0	270971.0	30931.0	0.9422079581628804	0.9915471620785931	0.9999180896715961	0.1024537763910143	0.8975462236089857	0.8975462236089857	HG003	clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-SNPtv	SNPtv	I30x_HG003_grapev1_0	377862616.0	377738226.0	1158.0	123232.0	18846.0	0.9249290721587583	0.9906905699815097	0.9999501107950138	0.13264544827489125	0.8673545517251088	0.8673545517251088	HG003	clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_50	INS_50	I30x_HG003_grapev1_0	377862616.0	377833510.0	457.0	28649.0	16648.0	0.7701033560474713	0.9842987700130558	0.999955940206329	0.3675298584895247	0.6324701415104753	0.6324701415104753	HG003	clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	377862616.0	377862586.0	24.0	6.0	64.0	0.12000000000000001	0.2	0.9999998306262871	0.9142857142857143	0.08571428571428574	0.08571428571428572	HG003	clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_50	DEL_50	I30x_HG003_grapev1_0	377862616.0	377831841.0	309.0	30466.0	16358.0	0.7852163043338187	0.9899593826157596	0.9999567074818848	0.3493507602938664	0.6506492397061336	0.6506492397061336	HG003	clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	377862616.0	377862598.0	16.0	2.0	54.0	0.05405405405405406	0.1111111111111111	0.9999998570909305	0.9642857142857143	0.0357142857142857	0.03571428571428571	HG003	clinvar_genes	-1	-2	sent	deep19
I30x_HG003_grapev1_0-sent-deep19-Indel_50	Indel_50	I30x_HG003_grapev1_0	377862616.0	377858509.0	32.0	4075.0	4360.0	0.6498166161696699	0.9922084246408571	0.9999884614224955	0.5168938944872555	0.48310610551274447	0.4831061055127445	HG003	clinvar_genes	-1	-2	sent	deep19
